id,slug,title,original_url,wp_status,date,new_category,new_category_key,series,series_key,episode,sub_episode,new_tags,old_categories,old_tags,char_count,image_count,review_status,review_reason,featured,excerpt
5106,part-8-7-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート８　７/１２ 　デボリューション理論,https://qryptraveller.com/part-8-7-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-24 05:23:00,思想・理論,thought,デボリューション理論,devolution,8,7/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論,2223,0,Published,,,"ウィンストン・チャーチルの言葉は、不正選挙の被害にあったアメリカにとって重要な物。

そこでは国家と市民の重要度が議論されている。

戦時中では国家が優先される事が多いが、経済戦争の名の下では平時でも国家が優先される。

戦時でなくても、支配者が危機を演出する事で、市民の権利を奪うことは簡単にできる。"
5152,part-8-8-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート８　８/１２ 　デボリューション理論,https://qryptraveller.com/part-8-8-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-25 07:26:00,思想・理論,thought,デボリューション理論,devolution,8,8/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,1961,0,Published,,,"チャーチルの言葉は、不当に支配されているアメリカにとって大きな意味がある。

そこでは、如何に国家が経済危機を利用して市民の愛国心と欲深さを引き出して、市民を服従させてきたかが語られている。

国家は度々に言葉を弄して市民に多大な犠牲を強いるので、注意する必要がある。"
5157,part-8-9-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート８　９/１２ 　デボリューション理論,https://qryptraveller.com/part-8-9-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-26 07:31:00,思想・理論,thought,デボリューション理論,devolution,8,9/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2319,0,Published,,,"チャーチルによると、アメリカの憲法は非常に広大な土地の多様な文化と人々を包括した物で、文明の最前線に立つ物だから、簡単に捨て去ってはいけない。

そのためには市民の良識と注意深さが重要になり、裁判所がしっかりと機能する必要がある。"
5161,part-8-10-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート８　１０/１２ 　デボリューション理論,https://qryptraveller.com/part-8-10-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-27 07:43:00,思想・理論,thought,デボリューション理論,devolution,8,10/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2635,0,Published,,,"チャーチルによると、合衆国憲法は改憲されない事で一般庶民を守ってきたので、それを尊重し実生活に役立てなければ、全世界にとって災難になる。

２０２０年１月６日に全世界が注目する中、マイク・ペンス副大統領/上院議長は、大統領選挙人票の集計に口出ししないという選択をする事で、裏切り者扱いされている。"
5165,part-8-11-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート８　１１/１２ 　デボリューション理論,https://qryptraveller.com/part-8-11-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-28 07:50:00,思想・理論,thought,デボリューション理論,devolution,8,11/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2395,0,Published,,,"ペンス副大統領の１月６日の手紙を読むと、彼が不正選挙を知っていた事がわかる。

だが彼は、副大統領は選挙人団の票を変更する権利はないという憲法上の判断から、選挙に口出ししないことを選択した。"
5172,part-8-12-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート８　１２/１２ 　デボリューション理論,https://qryptraveller.com/part-8-12-12-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-29 09:10:00,思想・理論,thought,デボリューション理論,devolution,8,12/12,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2362,0,Published,,,"マイク・ペンス氏は、裏切り者扱いされることを承知の上で、選挙人投票の変更に対して口出ししないことを選択した。

その結果、不正選挙を防ぐ自由意志は議会に委ねられた。"
5187,part-9-1-10-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート９　１/１０ 　デボリューション理論,https://qryptraveller.com/part-9-1-10-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-03-30 08:19:00,思想・理論,thought,デボリューション理論,devolution,9,1/10,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2245,0,Published,,,"統合参謀本部は、米国国防総省や軍関係者の最高幹部によって構成され、大統領や、国防長官、国土安全保障会議、国家安全保障会議の軍事顧問を務める

軍の上位に位置する機関だが、軍隊を直接に指揮する権限は持たない。

その代わりに、軍隊の行動指針を定める事ができる。

その中では、国土防衛が最優先事項になっている。"
5190,part-9-2-10-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート９　２/１０ 　デボリューション理論,https://qryptraveller.com/part-9-2-10-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-01 03:19:58,思想・理論,thought,デボリューション理論,devolution,9,2/10,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2278,0,Published,,,"米国大統領は、憲法の定めにより、国内で軍隊を使うことはできないが、そこには例外がある。

国土防衛は軍隊の最優先事項であり、暴動や選挙妨害は国家安全保障にとって重要な問題なので、トランプ大統領は軍を使って監視をおこなった。"
5196,part-9-3-10-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect,パート９　３/１０ 　デボリューション理論,https://qryptraveller.com/part-9-3-10-trump-still-has-real-power-and-the-theory-of-delegation-of-authority-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-01 03:56:00,思想・理論,thought,デボリューション理論,devolution,9,3/10,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,3249,14,Published,,,"米軍の指揮系統をしっかりと理解することにより、大統領の権限がどのように委譲されたか知る事ができる。

指揮系統は大統領から始まり、国防長官、先頭指揮官へと続く。

戦闘司令部は全部で１１あり、７つの地理的区分けと、４つの機能的区分けがある。

戦闘司令官の一人はバイデン氏が「大統領」の座にいるときに就任したが、そこには愛国者一家のフリン一族が関与しているので、心配ない。"
5215,part-9-4-10-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート９　４/１０ 　デボリューション理論,https://qryptraveller.com/part-9-4-10-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-02 06:08:00,思想・理論,thought,デボリューション理論,devolution,9,4/10,クーデター; トランプ; 不正選挙; 情報戦争; 戦争,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デボルーション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,2035,0,Published,,,"権限委譲計画は、戦闘指揮官なしには成り立たない。

計画の実行は、作戦に関わっている戦闘指揮官のみが知る必要があり、有事の際には現場を司る戦闘指揮官が軍の最終指揮権者になる。"
