id,slug,title,link,status,date,date_gmt,creator,categories,tags,featured_id,image_count,char_count,excerpt,flags
5441,part-10-6-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　６/２８ 　デボリューション理論,https://qryptraveller.com/part-10-6-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-16 07:07:00,2022-04-15 22:07:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,1971,数多くあるオバマ政権のスキャンダルの一つであるファスト・アンド・フリアス作戦事件とは、アメリカ政府がメキシコの麻薬カルテルに銃を売っていることが発覚した事件のこと。,no-images
5446,part-10-7-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　７/２８ 　デボリューション理論,https://qryptraveller.com/part-10-7-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-17 07:29:00,2022-04-16 22:29:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,3110,"クリントンのメールスキャンダルとは、ヒラリー氏が国務長官に就任した際に政府のメールアドレスを使わずに、私用のメールアドレスで公務を行なっていた事件のこと。

彼女はどの情報を政府に提供するか選択することができたが、一部のメールはすでに削除されており、いくつかのデバイスはハンマーで破壊されている。",no-images
5450,part-10-8-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　８/２８ 　デボリューション理論,https://qryptraveller.com/part-10-8-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-18 06:36:00,2022-04-17 21:36:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2198,"オバマ政権時に締結されたイラン核合意は、複雑な裏事情が絡む胡散臭いものだった。

合意が締結されたことにより、アメリカは１３億ドルの現金をイランに送り、イランはその資金をテロ組織に注ぎ込んだ。

イラン核合意は、アメリカの国家安全保障を危険に晒すことになった。",no-images
5454,part-10-9-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　９/２８ 　デボリューション理論,https://qryptraveller.com/part-10-9-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-19 06:43:00,2022-04-18 21:43:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2031,"ベンガジ事件は、カダフィ大佐が率いるリビアの米大使館で起こった。

記録によると、2012年9月11日の夜にリビアの民兵により米大使館が攻撃された。

数時間後に救助隊が到着したが、既に大使と軍人が殺されていた。",no-images
5457,part-10-10-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　１０/２８ 　デボリューション理論,https://qryptraveller.com/part-10-10-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-20 06:49:00,2022-04-19 21:49:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,3201,"オバマ政権は、ベンガジ事件について幾つかの論点をもとに説明したが、その論点は非常に弱く、人々を納得させるものではなかった。

ベンガジの領事館は実際にはCIAの秘密作戦であったが、政権はそのことを認めていない。

国務省とCIAでは、ベンガジ事件に対する意見が異なっており、その対立は腐敗した政治体制と国家を守りたい軍隊との対立を象徴している。",no-images
5462,part-10-11-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　１１/２８ 　デボリューション理論,https://qryptraveller.com/part-10-11-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-21 07:20:00,2022-04-20 22:20:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2417,"権限委譲計画の中心にいるミラー氏は、アフガニスタンへの極秘侵攻の指揮に携わっていた。

ミラー氏は、２４時間体制で、緊急事態に備えている即応部隊（QRF）を率いて味方を支援しにきた。",no-images
5465,part-10-12-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　１２/２８ 　デボリューション理論,https://qryptraveller.com/part-10-12-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-22 07:29:00,2022-04-21 22:29:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,1,2381,"権限委譲計画の中心にいるミラー氏は、特殊作戦部隊を指揮していたので、ベンガジ襲撃の際には国防総省からことの成り行きを見ており、作戦決定を行うチームの一員だった。

当時ベンガジに向かうことのできる特殊部隊は存在していたが、国防総省が中止を命じた。

その結果、ベンガジ事件は複数の議会による調査につながった。",
5572,starlink-has-arrived-deep-in-the-mountains-of-mexico,スターリンクがやってきた！　メキシコの山奥編,https://qryptraveller.com/starlink-has-arrived-deep-in-the-mountains-of-mexico/,publish,2022-04-19 04:36:07,2022-04-18 19:36:07,cryptra,オリジナル記事,elon musk; Q; spacex; starlink; twitter; イーロン; イーロンマスク; イーロン・マスク; スターリンク; スペースX; ツイッター; マスク,5576,3,3896,"３週間ほど前にイーロン・マスクの運営する衛星インターネット会社のスターリンクが、多くの驚きと共に我が家へやってきたので、報告がてらに記事を書いていきます。

その過程が結構な驚きの連続で、今までのインターネット接続の常識を覆すような仕様に、「さすがイーロンマスク。。。」と唸らされました。",
5362,a-story-of-awakening-to-gore-28-autobiography-145,ゴアに目覚める話２８（放浪記１４５）,https://qryptraveller.com/a-story-of-awakening-to-gore-28-autobiography-145/,publish,2022-04-22 07:50:00,2022-04-21 22:50:00,cryptra,放浪記,,5318,0,1959,,no-images
5365,a-story-of-awakening-to-gore-29-autobiography-146,ゴアに目覚める話２９（放浪記１４６）,https://qryptraveller.com/a-story-of-awakening-to-gore-29-autobiography-146/,publish,2022-04-23 07:55:00,2022-04-22 22:55:00,cryptra,放浪記,,5368,0,1943,,no-images
5377,a-story-of-awakening-to-gore-30-autobiography-147,ゴアに目覚める話３０（放浪記１４７）,https://qryptraveller.com/a-story-of-awakening-to-gore-30-autobiography-147/,publish,2022-04-24 08:01:00,2022-04-23 23:01:00,cryptra,放浪記,,5369,0,1889,,no-images
5380,a-story-of-awakening-to-gore-31-autobiography-148,ゴアに目覚める話３１（放浪記１４８）,https://qryptraveller.com/a-story-of-awakening-to-gore-31-autobiography-148/,publish,2022-04-25 08:08:00,2022-04-24 23:08:00,cryptra,放浪記,,5370,0,1841,,no-images
5384,a-story-of-awakening-to-gore-32-autobiography-149,ゴアに目覚める話３２（放浪記１４９）,https://qryptraveller.com/a-story-of-awakening-to-gore-32-autobiography-149/,publish,2022-04-26 08:12:00,2022-04-25 23:12:00,cryptra,放浪記,,5371,0,2007,,no-images
5388,the-story-of-awakening-to-gore-33-autobiography-150,ゴアに目覚める話３３（放浪記１５０）,https://qryptraveller.com/the-story-of-awakening-to-gore-33-autobiography-150/,publish,2022-04-27 08:19:00,2022-04-26 23:19:00,cryptra,放浪記,,5372,0,1917,,no-images
5392,a-story-of-awakening-to-gore-34-autobiography-151,ゴアに目覚める話３４（放浪記１５１）,https://qryptraveller.com/a-story-of-awakening-to-gore-34-autobiography-151/,publish,2022-04-28 08:23:00,2022-04-27 23:23:00,cryptra,放浪記,,5373,0,1664,,no-images
5395,a-story-of-awakening-to-gore-35-autobiography-152,ゴアに目覚める話３５（放浪記１５２）,https://qryptraveller.com/a-story-of-awakening-to-gore-35-autobiography-152/,publish,2022-04-29 08:29:00,2022-04-28 23:29:00,cryptra,放浪記,,5374,0,1783,,no-images
5400,a-story-of-awakening-to-gore-36-autobiography-153,ゴアに目覚める話３６（放浪記１５３）,https://qryptraveller.com/a-story-of-awakening-to-gore-36-autobiography-153/,publish,2022-04-30 08:34:00,2022-04-29 23:34:00,cryptra,放浪記,,5374,0,1882,,no-images
5470,part-10-13-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　１３/２８ 　デボリューション理論,https://qryptraveller.com/part-10-13-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-23 09:18:00,2022-04-23 00:18:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,1750,"ベンガジ事件は不自然な点が多かったため、複数の議会が調査を開始した。

上院議会の報告では、事件の予防は可能だったとしている。

下院議会の調査の取り組みが十分ではないとして、当時下院議員だったマイク・ポンペオ氏とジム・ジョーダン氏は報告書の補遺を発表した。",no-images
5474,part-10-14-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect,パート１０　１４/２８ 　デボリューション理論,https://qryptraveller.com/part-10-14-27-trump-still-has-real-power-and-the-delegation-of-authority-theory-is-amazing-explaining-why-from-a-legal-aspect/,publish,2022-04-24 09:25:00,2022-04-24 00:25:00,cryptra,デボリューション理論の記事集,Devolution; Theory; クーデター; デボリューション; デヴォリューション; デヴォルーション; トランプ; 不正選挙; 情報戦争; 戦争; 権限委譲; 権限委譲理論; 理論,9965,0,2617,"マイク・ポンペオ氏の関わったベンガジ事件調査の補遺報告書では、ヒラリー氏を含む国務省役人たちはベンガジ事件をリアルタイムで知っていたと結論づけている。

役人たちは国民に嘘の情報を伝えることを選択した。

米軍は特殊部隊を派兵して救援することができたが、派兵しなかった。

そのことについて、ミラー氏はどのように感じているのか？",no-images
